created,description,exclude_psab,ignore_threshold,is_aro_identified,is_aro_reviewed,is_contaminated,is_contributed,is_gov_transfer,is_heritage,is_import,is_leased,is_locked,is_recycled,is_water_service,is_wastewater_service,is_wip,is_works,historical_cost,name,profile_id,service_date,updated,valuation_cost,class_classification_id,category_classification_id,segment_classification_id,is_disposed,id,profile_id_used,profile_name,import_id
2020-01-07 16:07:04.894611+00,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,359.0,Trail Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,500.0,13184,21525,21526,False,53198,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,287.0,Trail Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,400.0,13184,21525,21526,False,53199,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,215.0,Trail Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,300.0,13184,21525,21526,False,53200,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Hai Lake Mt Herman Backcountry; Additional notes: CONFIRMED; Item description: TWO 10 FT. CEDAR BRIDGES; Specifications: SMALL WOODEN FOOT BRIDGES; Comments: ON THE HAI LAKE TRAIL.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,493.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,600.0,13184,21525,21526,False,53555,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Upper Canyon Trail Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22727.0,Trail Bridge,253,2015-01-01,2026-04-28 08:50:10.685393+00,25000.0,13184,21525,21526,False,53798,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Homathko Back Country; Additional notes: JAMISON CREEK BRIDGE; Item description: FIR LOG STRINGERS WOOD DECK 10 LINEAL METERS ; Specifications: CATTLE BRIDGE. ALSO USED BY HIKERS.; Comments: 02/15/2006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,36364.0,Trail Bridge,253,2000-01-01,2026-04-28 08:50:10.685393+00,50000.0,13184,21525,21526,False,53851,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Horne Lake Caves Day Use; Specifications: Elevated walkway;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,117250.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,171000.0,13184,21525,21526,False,53863,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Horne Lake Caves Day Use; Specifications: Elevated walkway;; Suspension,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,29312.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,42750.0,13184,21525,21526,False,53864,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,352M WEST OF DAY USE PARKING LOT; LENGTH 8 METERS WIDTH 2 METERS ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52233.0,Trail Bridge - day use area,253,2000-01-01,2026-04-28 08:50:10.685393+00,71820.0,13184,21525,21526,False,53983,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"CROSSES OVER TO ANTHONY ISLAND LENGTH 30 METERS WIDTH 2 METERS; REQUIRES UPGRADING, UNABLE TO ASSESS FOOTINGS",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,37309.0,Trail Bridge -  Anthony Island,253,2000-01-01,2026-04-28 08:50:10.685393+00,51300.0,13184,21525,21526,False,53984,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,LENGTH 47 METERS WIDTH 1.5 METERS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,721109.0,Trail Bridge - Beaver Pond Crossing,253,2025-01-07,2026-04-28 08:50:10.685393+00,600000.0,13184,21525,21526,False,53985,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,TIMBER BRIDGE REPLACED WITH ALUMINUM STRUCTURE BRIDGE IN 2006.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20532.0,Trail Bridge - east side of Lake,253,2006-01-01,2026-04-28 08:50:10.685393+00,25000.0,13184,21525,21526,False,53986,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Joffre Lakes Backcountry; FOUR BRIDGES ON TRAIL; AT FIRST LAKE 19992BEFORE SECOND LAKE 89 LEVELED SP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7439.0,Trail Bridge,253,2015-06-01,2026-04-28 08:50:10.685393+00,8000.0,13184,21525,21526,False,54184,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Trail Bridge with dual hand railings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8426.0,Trail Bridge with dual hand railings,253,2006-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,54206,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Johnstone Creek Hiking Trail; Beam Type,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2108.0,Trail Bridge,253,1979-01-01,2026-04-28 08:50:10.685393+00,6840.0,13184,21525,21526,False,54233,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Wood Stringer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,Trail Bridge - needs length,253,1994-01-01,2026-04-28 08:50:10.685393+00,0.0,13184,21525,21526,False,54321,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"13 BRIDGESENGINEERED 3 FT,X45 FT./ STEEL STRINGERS WOOD DECK LOCATED AT PAT PHILIP3.55 BENT4.94,FATT6.21,IVANHOE 7.35,UNNAMED11.14,11.92, 19.24,19.82,27.22,KUTSHIE 33.50,UNNAMED39.65,PAZANT; 39.93,SOULE; Steel Stringer",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,127316.0,Trail Suspension Bridge at Pete Wolfe Creek,253,1995-01-01,2026-04-28 08:50:10.685393+00,182000.0,13184,21525,21526,False,54322,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,MINUTE CREEK SUSPENSION BRIDGE; 47.5 METRES LONG,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,125917.0,Trail Bridge - duplicate of 107969?,253,1995-01-01,2026-01-02 16:13:11.413754+00,180000.0,13184,21525,21526,False,54323,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,LOSS CREEK SUSPENSION BRIDGE; Specifications: 60.9 METRES ;; Suspension,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,98635.0,Trail Bridge,253,1995-01-01,2026-04-28 08:50:10.685393+00,141000.0,13184,21525,21526,False,54324,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,Wooden bridge 1 handrail,253,1995-01-01,2026-04-28 08:50:10.685393+00,0.0,13184,21525,21526,False,54325,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,SOMBRIO RIVER SUSPENSION BRIDGE; Specifications: 40 METRES LONG ;; Suspension,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,59810.0,Trail Bridge,253,1995-01-01,2026-04-28 08:50:10.685393+00,85500.0,13184,21525,21526,False,54326,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,STEEL STRINGERS WOOD DECK AND RAILS; Specifications: 3FT.X60FT. 1 OF 1 ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12592.0,Trail Bridge,253,1995-01-01,2026-04-28 08:50:10.685393+00,18000.0,13184,21525,21526,False,54327,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Kakwa R.A. Backcountry; Specifications: PEF1 bridge $5000;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16425.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,20000.0,13184,21525,21526,False,54455,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Multi Use Bridge; 55Ft Span Steel Stringers Wooden Decking And Rail Pre Fabbed Concrete Abutments; New Bridge On The New Cosens Bay Trail, Located Just Below Cosens Bay Road By ""S"" Turn.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44407.0,Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,55000.0,13184,21525,21526,False,54505,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Kentucky Alleyne Campground; Item description: FT.BRIDGE#20NCHAN.TOLAG.; Specifications: FOOT BRIDGE ON CHANNEL LEADING TO KENTUCKY LAKE LAGOON 1.2 M WIDE X 5.7 M LONG BRIDGE W/LOG & TIMBER ABUTMENTS (1981) ; Comments: AVERAGE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3657.0,Trail Bridge,253,1981-01-01,2026-04-28 08:50:10.685393+00,9747.0,13184,21525,21526,False,54683,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Kikomun Cr. Saunders Beach Day; Item description: SURVEYORS LAKE TRAIL; Specifications: BRIDGE 60'X6' AT SURVEYOR'S ENGINEER'S LAKE CHANNEL (CAREER TRAC); Comments: BRIDGE SUPPORTS SHOULD BE INSPECTED YEARLY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26002.0,Trail Bridge,253,1987-01-01,2026-04-28 08:50:10.685393+00,50000.0,13184,21525,21526,False,55115,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Great Northern Railway; Item description: ALUMINUM FOOT BRIDGE;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8099.0,Trail Bridge,253,2012-01-01,2026-04-28 08:50:10.685393+00,9000.0,13184,21525,21526,False,55116,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Kinaskan Lake Campground; Additional notes: CONFIRMED; Item description: INSTALLED FOOT BRIDGE; Specifications: BRIDGE IS ON THE KINASKAN LAKE TRAIL DIMENSIONS: 20FT IN LENGTH;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1009.0,Get Length and Photo | Trail Bridge,253,2005-01-01,2026-04-28 08:50:10.685393+00,1250.0,13184,21525,21526,False,55222,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Kitimat River Backcountry; Additional notes: Wood; Item description: Foot/Horse/ATV bridge; Specifications: 6' wide x 30' long. Cedar planks are 2"" thick x 10"" W x 6' L; Comments: At end of access road, start of trail, near trail counter location.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1327.0,Get Length and Photo | Trail Bridge,253,2011-01-01,2026-04-28 08:50:10.685393+00,1500.0,13184,21525,21526,False,55272,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Kokanee Creek Backcountry; CROSSES KOKANEE CR. + SPAWNING CHANNEL WALKWAY; 5 FT. WIDE C/W RAILINGS O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,58493.0,Trail Bridge,253,1979-01-01,2026-04-28 08:50:10.685393+00,189810.0,13184,21525,21526,False,55464,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Kokanee Creek Backcountry; Item description: LOCATED AT BOTTOM OF SPAWNING CHANNEL.; Specifications: FOOT BRIDGE,LOG STRINGERS,2 X 6 DECKING,LENGTH: 8M ; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11235.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,13680.0,13184,21525,21526,False,55465,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Kokanee Lake Trail; Specifications: X13 BRIDGES 8X8 TREATED WOOD, X2 SIDE BY SIDE; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15701.0,Trail Bridge,253,1974-01-01,2026-04-28 08:50:10.685393+00,85500.0,13184,21525,21526,False,55631,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Gibson Lake Trail; Item description: EAST SIDE OF LAKE; Specifications: STRUCTURAL ALUMINUM 2 SECTIONS OF 6M EA. 2 X 6 DECKING 1M WIDETRUSS DESIGN RAILINGS ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17611.0,Trail Bridge,253,2009-01-01,2026-04-28 08:50:10.685393+00,20520.0,13184,21525,21526,False,55632,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Sunset Lakes Trail; Item description: TO SUNSET LK. AREA; Specifications: Al welded style replaced in 2008; Comments: GOOD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12747.0,Trail Bridge,253,2008-01-01,2026-04-28 08:50:10.685393+00,15000.0,13184,21525,21526,False,55633,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Kokanee Lake Trail; Item description: KOKANEE LAKE OUTFLOW BRIDGE; Specifications: KOKANEE LAKE FOOT BRIDGE12""X12"" LAMINATE BEAMS ; Comments: FAIR",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8207.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,11970.0,13184,21525,21526,False,55634,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Gibson Lake Trail; Item description: MAIN LAKE INFLOW BRIDGE, ; Specifications: LOG STRINGERS2X6 DECKING 1 M WIDE TRUSS DESIGNED RAILINGS; Comments: GOOD",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6055.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,10260.0,13184,21525,21526,False,55635,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Enterprise Creek Trail; Item description: FIRST BRIDGE OVER ENTERPRISE CK.; Specifications: REPLACED IN 2006 WITH Welded Aluminum bridge ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6695.0,Trail Bridge,253,1993-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,55636,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Woodbury Creek Trail; Item description: BRIDGE CROSSING SILVER SPRAY CREEK; Specifications: 2 SECTIONS OF 8"" I BEAMS WITH 16"" CEDAR TREAD 1 @ 24'1 @ 29' HELICOPTER PLACEMENT;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5032.0,Trail Bridge,253,1999-01-01,2026-04-28 08:50:10.685393+00,7000.0,13184,21525,21526,False,55637,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Kaslo Lk. Camp; Additional notes: Item description: BRIDGE TO TENTING AREA; Specifications: Full Replacement by PO (ACC) in 2024; Stringers 4x6 treated x 4, decking 2x4 (not to standard).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3517.0,Trail Bridge,253,1994-01-01,2026-01-02 16:13:16.402246+00,5130.0,13184,21525,21526,True,55638,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Woodbury Creek Trail; Additional notes: Length unknown; Item description: REPLACED BRIDGE CROSSING WOODBURY CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4359.0,Trail Bridge,253,2008-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,55640,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Enterprise Creek Trail; Item description: SECOND BRIDGE CROSSING ENTERPRISE CREEK;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3216.0,Trail Bridge,253,1992-01-01,2026-04-28 08:50:10.685393+00,5000.0,13184,21525,21526,False,55641,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Sunset Lakes Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,840.0,Trail Bridge,253,1973-01-01,2026-04-28 08:50:10.685393+00,5000.0,13184,21525,21526,False,55642,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Jack Fleet Trail; Specifications: WITH RAILING;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,56174.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,68400.0,13184,21525,21526,False,55703,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Jack Fleet Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35109.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,42750.0,13184,21525,21526,False,55704,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Jack Fleet Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35109.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,42750.0,13184,21525,21526,False,55705,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Jack Fleet Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21065.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,25650.0,13184,21525,21526,False,55706,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Secret Cove Trail; Item description: wooden footbridge; Specifications: 2m wide x 15m long,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,83823.0,Secret Cove Trail Bridge over Heather Creek,253,1994-01-01,2026-04-28 08:50:10.685393+00,122250.0,13184,21525,21526,False,55798,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Previously listed 4; Located near playground 20 feet long; 1 FOOT BRIDGE 7M X 1.25M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1451.0,Trail Bridge x 4,253,1964-01-01,2026-04-28 08:50:10.685393+00,11970.0,13184,21525,21526,False,56204,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,5 cedar foot bridges along the Twin Spruce Trail; Specifications: 2 bridges between the Twin Spruces and the Emergency Access Road plus 3 bridges between the Emergency Access Road and the m,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4446.0,Trail Bridges x 5,253,1987-01-01,2026-01-02 16:13:18.488408+00,8550.0,13184,21525,21526,True,56205,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"1/5 Cedar Wood Foot Bridges Along Gruchy's Beach Trail; 36"" high hand rails on each side and concrete approach aprons on each end (28"" X 72"").; Specs: 1) 5' W X 24' L2) 5",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5836.0,Trail Bridge 1,253,2003-01-01,2026-04-28 08:50:10.685393+00,7500.0,13184,21525,21526,False,56206,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,3 trail bridges,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,19809.0,Does not exist,253,1953-01-01,2026-01-02 16:13:19.453233+00,188955.0,13184,21525,21526,False,56466,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Lower Bridge - Aluminum Frame,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,14755.0,Trail Bridge,253,1979-01-01,2026-04-28 08:50:10.685393+00,47880.0,13184,21525,21526,False,56467,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Middle Bridge - Wooden Glulam Arch,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7378.0,Trail Bridge,253,1979-01-01,2026-04-28 08:50:10.685393+00,23940.0,13184,21525,21526,False,56468,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Pedestrian Bridge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2832.0,Trail Bridge,253,1980-01-01,2026-04-28 08:50:10.685393+00,8550.0,13184,21525,21526,False,56469,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Lower Campground Bridge - Wooden Glulam Beam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4213.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,5130.0,13184,21525,21526,False,56470,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Lockhart Creek Bc; Item description: ALUMINUM FRAME 2X6 DECKING ; Specifications: 2X6 RAILS, 24FT LONG ;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3777.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,6400.0,13184,21525,21526,False,56533,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Maquinna Dayuse; Specifications: 15 FT X 4 FT C/W HANDRAILS;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4969.0,Trail Bridge,253,1991-01-01,2026-04-28 08:50:10.685393+00,7866.0,13184,21525,21526,False,56777,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Marble Canyon Campground,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5724.0,Trail Bridge,253,1993-01-01,2026-04-28 08:50:10.685393+00,8550.0,13184,21525,21526,False,56858,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7488.0,Trail Bridge 2,253,2001-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,56876,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Trail Bridge with hand rails, aluminum 'C' Channel beams on wood sills.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25278.0,Trail Bridge,253,2006-01-01,2026-01-02 16:13:22.359492+00,30780.0,13184,21525,21526,True,57117,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Foot bridge with railings, near Miracle Beach Drive. Concrete abutment, steel I-Beams, chain link fencing barrier along railings.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15448.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,18810.0,13184,21525,21526,False,57118,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"92FT SPAN,2 LARGE METAL STRINGERS CROSS BRACED DOUBLE WOODEN HANDRAILS WOODEN DECKING SET ON PRECAST ABUTMENTS",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41483.0,Trail Bridge,253,2002-01-01,2026-04-28 08:50:10.685393+00,55000.0,13184,21525,21526,False,57285,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"REMOVABLE BRIDGES; METAL 2 PIECES EXPANDED METAL, 20' LONG 30"" WIDE,2 BRIDGE PIECES AT RUM CREEK, THAT CAN BE HAND PLACED IN SPRING AND REMOVED AT FALL",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18721.0,Trail Bridge,253,2001-01-01,2026-04-28 08:50:10.685393+00,25000.0,13184,21525,21526,False,57286,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17142.0,Trail Bridge,253,1994-01-01,2026-04-28 08:50:10.685393+00,25000.0,13184,21525,21526,False,57287,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,4 X 12 STRINGERS 3 2 X 12 CEDAR DECKING;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11039.0,Trail Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,15390.0,13184,21525,21526,False,57288,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,2 METAL STRINGERS WOOD DECKING,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7488.0,Trail Bridge,253,2001-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,57289,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,4 X 12 STRINGERS 3X 12 DECKING HANDRAIL ONE SIDE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7173.0,Get Length and Photo | Ptarmigan Creek Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,57290,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,4 X 12 STRINGERS 3 X 12 DECKING HANDRAIL 1 SIDE ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5738.0,Get Length and Photo | Trish Creek Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,8000.0,13184,21525,21526,False,57291,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,See notes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4364.0,Trail Bridge,253,2000-01-01,2026-01-02 16:13:23.214364+00,6000.0,13184,21525,21526,True,57292,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,4 X 12 STRINGERS 3 X 12 DECKING HANDRAIL ONE SIDE ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4304.0,Get Length and Photo | Kate Creek Bridge,253,1998-01-01,2026-04-28 08:50:10.685393+00,6000.0,13184,21525,21526,False,57293,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Listed as a bridge but does not exist | 1 X 20' ROUGH CUT CEDAR FOOT BRIDGE INSTALLED 2010 BETWEEN BIG PETERS AND MARGIE.,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4322.0,Trail Bridge,253,2010-01-01,2026-01-02 16:13:23.221628+00,5000.0,13184,21525,21526,False,57294,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,"Listed as a bridge but does not exist, there also does not appear to be any need for or history of a bridge in this location. | BRIDGE PETERS LAKE TRAIL; REPLACED IN 2000 BY E TEAM",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3636.0,Trail Bridge,253,2000-01-01,2026-01-02 16:13:23.225692+00,5000.0,13184,21525,21526,False,57295,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30274.0,Trail Bridge,253,1990-01-01,2026-04-28 08:50:10.685393+00,51300.0,13184,21525,21526,False,57507,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Mount Edziza; Additional notes: CONFIRMED; Item description: FRBC PROJECT; Specifications: MOWDADE LAKE TRAIL RASPBERRY PASS 5 FOOT BRIDGES 2 7M EACH 2 5M EACH 1 6M;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,36400.0,Trail Bridge,253,1996-01-01,2026-04-28 08:50:10.685393+00,51300.0,13184,21525,21526,False,57780,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Mount Fernie Backcountry; Item description: ALUMINUM FOOT BRIDGE 60'; Comments: OVER LIZARD CREEK AT THE NE TRAIL CROSSING LOOP ON THE ISLAND LAKE LODGE ACCESS ROAD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40493.0,Trail Bridge,253,2012-01-01,2026-04-28 08:50:10.685393+00,45000.0,13184,21525,21526,False,57833,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Mount Fernie Day Use; Item description: PURCHASED THROUGH SEN WESTERN LTD IN VANCOUVER; Specifications: 4-DEE ENGINEERING LTD OF KELOWNA DID THE DRAWING AND DESIGN WORK INCL. FINAL INSLPECTION;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,34806.0,Trail Bridge,253,2020-01-01,2026-04-28 08:50:10.685393+00,34200.0,13184,21525,21526,False,57834,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Mount Fernie Backcountry; Item description: BRIDGE LOCATED ALONG NATURE TRAIL; Comments: REPLACED IN 2010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8644.0,Trail Bridge,253,2010-01-01,2026-04-28 08:50:10.685393+00,10000.0,13184,21525,21526,False,57835,253,Trail Bridge,
2020-01-07 16:07:04.894611+00,Mount Geoffrey Trails; Item description: Two wood bridges with non-slip material. Includes stairs. ;,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49153.0,Trail Bridge,253,2006-01-01,2026-04-28 08:50:10.685393+00,59850.0,13184,21525,21526,False,57858,253,Trail Bridge,
